Type :,DIL805
Test :,_Henrique-sp3-aq10Cs-resfr100Cs_01.01.07_


;Time;Temperature;Change in Length;Nominal Temperature
 1518;388.45751953;506.77166748;52.46844482;504.36706543
 1519;388.46466064;506.03939819;52.31892395;503.65295410
 1520;388.47183228;505.53253174;52.15366364;502.93884277
 1521;388.47900391;504.92889404;51.98840332;502.22167969
 1522;388.48614502;504.19076538;51.82052231;501.50451660
 1523;388.49334717;503.57223511;51.65264130;500.78430176
 1524;388.49932861;503.01895142;51.55033875;500.18615723
 1525;388.50646973;502.38128662;51.35097885;499.47204590
 1526;388.51364136;501.61102295;51.19883347;498.75488281
 1527;388.52078247;501.00247192;51.03619766;498.03771973
 1528;388.52798462;500.38806152;50.84208298;497.32360840
 1529;388.53518677;499.72460938;50.68731689;496.60339355
 1530;388.54232788;499.11450195;50.54304504;495.88623047
 1531;388.54833984;498.43829346;50.38040924;495.28503418
 1532;388.55548096;497.83499146;50.23351288;494.57092285
 1533;388.56268311;497.24227905;50.05251312;493.85375977
 1534;388.56982422;496.53781128;49.88987732;493.13659668
 1535;388.57699585;495.86737061;49.74298096;492.41943359
 1536;388.58416748;495.21920776;49.59346008;491.70532227
 1537;388.59130859;494.72753906;49.40459061;490.98815918
 1538;388.59729004;494.12457275;49.31015778;490.39001465
 1539;388.60446167;493.49865723;49.13178253;489.67285156
 1540;388.61163330;492.90527344;48.94816208;488.95568848
 1541;388.61880493;492.12341309;48.80651093;488.23852539
 1542;388.62597656;491.46343994;48.62289047;487.52136230
 1543;388.63311768;490.70913696;48.46287918;486.80725098
 1544;388.64028931;490.04965210;48.29499435;486.09008789
 1545;388.64624023;489.58645630;48.14809799;485.49499512
 1546;388.65344238;488.98956299;48.01169586;484.77783203
 1547;388.66058350;488.26721191;47.82545090;484.06066895
 1548;388.66772461;487.71301270;47.66806030;483.34655762
 1549;388.67489624;487.06497192;47.47657013;482.63244629
 1550;388.68203735;486.38391113;47.32180405;481.91528320
 1551;388.68920898;485.67150879;47.19064713;481.19812012
 1552;388.69635010;485.06228638;47.00177765;480.48706055
 1553;388.70233154;484.62176514;46.85488129;479.88891602
 1554;388.70950317;483.95504761;46.67650604;479.16870117
 1555;388.71667480;483.38616943;46.54796982;478.45458984
 1556;388.72384644;482.68630981;46.35910416;477.73742676
 1557;388.73098755;482.19464111;46.21745300;477.02026367
 1558;388.73815918;481.43780518;46.06006241;476.30310059
 1559;388.74533081;480.68872070;45.90792084;475.58593750
 1560;388.75128174;480.27532959;45.78987885;474.99084473
 1561;388.75845337;479.61901855;45.64035797;474.27368164
 1562;388.76559448;478.96472168;45.48559189;473.55957031
 1563;388.77276611;478.50790405;45.30197144;472.84240723
 1564;388.77993774;477.83752441;45.14720535;472.12524414
 1565;388.78710938;477.06814575;45.03440857;471.41113281
 1566;388.79425049;476.48718262;44.84553909;470.69396973
 1567;388.80020142;475.95626831;44.73536682;470.09887695
 1568;388.80734253;475.33377075;44.56486130;469.38781738
 1569;388.81451416;474.61160278;44.40222549;468.66760254
 1570;388.82171631;474.02951050;44.25532913;467.94738770
 1571;388.82888794;473.46383667;44.10318756;467.23022461
 1572;388.83605957;472.83300781;43.91956711;466.51306152
 1573;388.84323120;472.20016479;43.76742172;465.79589844
 1574;388.84921265;471.70550537;43.63626480;465.19775391
 1575;388.85638428;471.01702881;43.47100449;464.48059082
 1576;388.86355591;470.34130859;43.31886292;463.76647949
 1577;388.87069702;469.93869019;43.18508148;463.04931641
 1578;388.87789917;469.22567749;43.02769089;462.33215332
 1579;388.88504028;468.65979004;42.84669113;461.61499023
 1580;388.89218140;468.14025879;42.70766449;460.90087891
 1581;388.89935303;467.41683960;42.56601334;460.18371582
 1582;388.90533447;466.96975708;42.45059586;459.58862305
 1583;388.91247559;466.47100830;42.32205963;458.86840820
 1584;388.91964722;465.72842407;42.14106369;458.15429688
 1585;388.92681885;465.21987915;41.97580338;457.44018555
 1586;388.93399048;464.61676025;41.82628250;456.71997070
 1587;388.94116211;464.02029419;41.66364670;456.00280762
 1588;388.94833374;463.34295654;41.50101089;455.28564453
 1589;388.95431519;462.85034180;41.37247849;454.69055176
 1590;388.96145630;462.34011841;41.23607254;453.97338867
 1591;388.96862793;461.61096191;41.06032181;453.25622559
 1592;388.97579956;461.02212524;40.91342545;452.54211426
 1593;388.98294067;460.37289429;40.77177429;451.82495117
 1594;388.99008179;459.84793091;40.60651398;451.10778809
 1595;388.99728394;459.31994629;40.45699310;450.39367676
 1596;389.00323486;458.73526001;40.30747604;449.79553223
 1597;389.01040649;458.10189819;40.17631531;449.07836914
 1598;389.01760864;457.47283936;40.06089783;448.36120605
 1599;389.02478027;456.95254517;39.87727737;447.64099121
 1600;389.03192139;456.40292358;39.75923538;446.92687988
 1601;389.03912354;455.72937012;39.60971451;446.20666504
 1602;389.04626465;455.14108276;39.43133926;445.49255371
 1603;389.05224609;454.56353760;39.35002136;444.89440918
 1604;389.05938721;454.05175781;39.17427063;444.18029785
 1605;389.06655884;453.36288452;39.01688004;443.46313477
 1606;389.07373047;452.84027100;38.89096832;442.74902344
 1607;389.08087158;452.22943115;38.72833252;442.03186035
 1608;389.08804321;451.69015503;38.59192657;441.31469727
 1609;389.09518433;451.11132813;38.40830612;440.60058594
 1610;389.10235596;450.57250977;38.25616455;439.88342285
 1611;389.10833740;450.01751709;38.12762833;439.28833008
 1612;389.11547852;449.43856812;37.97023773;438.57116699
 1613;389.12265015;448.74725342;37.81022644;437.85400391
 1614;389.12982178;448.25524902;37.67119980;437.13684082
 1615;389.13696289;447.58419800;37.54266357;436.42272949
 1616;389.14413452;446.89321899;37.39052200;435.70861816
 1617;389.15130615;446.32781982;37.21214676;434.98840332
 1618;389.15725708;445.98547363;37.09410477;434.39331055
 1619;389.16442871;445.37344360;36.97868347;433.67614746
 1620;389.17163086;444.74865723;36.80293274;432.95593262
 1621;389.17880249;444.13122559;36.66652679;432.24182129
 1622;389.18597412;443.59185791;36.53536987;431.52160645
 1623;389.19314575;442.97378540;36.38322830;430.80749512
 1624;389.20028687;442.48944092;36.25731659;430.09033203
 1625;389.20629883;442.03558350;36.13402557;429.48913574
 1626;389.21347046;441.41735840;35.98450851;428.77197266
 1627;389.22064209;440.95700073;35.83760834;428.05786133
 1628;389.22781372;440.37188721;35.69858170;427.33764648
 1629;389.23498535;439.74072266;35.52807617;426.62048340
 1630;389.24212646;439.10470581;35.36806488;425.90637207
 1631;389.24926758;438.53860474;35.24477768;425.19226074
 1632;389.25524902;438.06625366;35.13722610;424.59411621
 1633;389.26245117;437.50982666;35.01655960;423.87390137
 1634;389.26962280;436.95230103;34.85654831;423.15979004
 1635;389.27676392;436.50283813;34.69128799;422.44262695
 1636;389.28390503;435.84930420;34.57587051;421.72851563
 1637;389.29107666;435.31469727;34.39749527;421.01135254
 1638;389.29824829;434.67486572;34.25846863;420.29418945
 1639;389.30419922;434.20812988;34.13780212;419.69909668
 1640;389.31134033;433.64596558;34.01976013;418.98498535
 1641;389.31851196;433.05380249;33.88597870;418.26782227
 1642;389.32571411;432.44494629;33.72596741;417.54760742
 1643;389.33288574;431.92282104;33.60267639;416.83044434
 1644;389.34005737;431.36093140;33.43741989;416.11328125
 1645;389.34719849;430.77447510;33.29314423;415.39916992
 1646;389.35317993;430.36972046;33.21707153;414.80102539
 1647;389.36032104;429.67041016;33.04656601;414.08691406
 1648;389.36752319;429.14651489;32.92852402;413.36975098
 1649;389.37469482;428.53884888;32.74752808;412.64953613
 1650;389.38186646;428.07165527;32.60587692;411.93237305
 1651;389.38900757;427.45642090;32.49045944;411.21826172
 1652;389.39617920;426.92749023;32.33569336;410.50109863
 1653;389.40335083;426.43704224;32.22027206;409.78698730
 1654;389.40930176;426.03836060;32.08386993;409.18579102
 1655;389.41650391;425.46646118;31.94221878;408.46862793
 1656;389.42367554;424.89370728;31.84253693;407.75146484
 1657;389.43084717;424.36889648;31.69564056;407.03430176
 1658;389.43798828;423.80532837;31.55923462;406.32019043
 1659;389.44515991;423.28924561;31.38872910;405.60302734
 1660;389.45233154;422.84756470;31.25757217;404.88586426
 1661;389.45828247;422.25054932;31.18150139;404.29077148
 1662;389.46545410;421.65133667;31.01624298;403.57360840
 1663;389.47259521;421.14337158;30.87196922;402.85949707
 1664;389.47976685;420.60891724;30.68572426;402.14233398
 1665;389.48693848;420.01550293;30.54407310;401.42517090
 1666;389.49411011;419.48043823;30.43127823;400.70800781
 1667;389.50125122;418.97229004;30.31585884;399.99084473
 1668;389.50723267;418.46463013;30.22929382;399.39575195
 1669;389.51440430;417.99612427;30.08239746;398.67858887
 1670;389.52157593;417.47747803;29.95386314;397.96447754
 1671;389.52874756;416.86706543;29.78073311;397.24426270
 1672;389.53591919;416.38375854;29.64170647;396.52709961
 1673;389.54309082;415.82275391;29.48431778;395.80993652
 1674;389.55026245;415.30010986;29.36365128;395.09277344
 1675;389.55621338;414.75180054;29.23511696;394.49768066
 1676;389.56338501;414.23242188;29.11707497;393.78356934
 1677;389.57052612;413.64419556;29.00165558;393.06640625
 1678;389.57769775;413.11932373;28.83901978;392.34924316
 1679;389.58486938;412.60131836;28.72884750;391.63513184
 1680;389.59204102;412.04144287;28.58457375;390.91491699
 1681;389.59918213;411.48355103;28.46390724;390.20080566
 1682;389.60635376;410.97998047;28.30914116;389.48364258
 1683;389.61230469;410.59539795;28.17798233;388.88854980
 1684;389.61947632;410.06970215;28.04157829;388.17443848
 1685;389.62664795;409.48641968;27.89205933;387.45422363
 1686;389.63378906;408.94442749;27.74778557;386.74011230
 1687;389.64096069;408.53747559;27.63761330;386.02294922
 1688;389.64813232;407.92764282;27.53793144;385.30578613
 1689;389.65527344;407.40762329;27.37792015;384.59472656
 1690;389.66125488;406.88159180;27.24938393;383.99353027
 1691;389.66839600;406.38562012;27.15495110;383.27941895
 1692;389.67556763;405.82507324;26.99493790;382.56225586
 1693;389.68276978;405.36730957;26.90312767;381.84509277
 1694;389.68991089;404.74365234;26.77196884;381.12792969
 1695;389.69708252;404.30944824;26.61458015;380.41076660
 1696;389.70428467;403.74325562;26.47817612;379.69360352
 1697;389.71023560;403.38867188;26.33914757;379.09545898
 1698;389.71740723;402.91830444;26.24209213;378.37829590
 1699;389.72454834;402.31805420;26.09257126;377.66418457
 1700;389.73168945;401.84759521;25.97190666;376.95007324
 1701;389.73883057;401.26400757;25.85386276;376.23596191
 1702;389.74600220;400.73989868;25.70434380;375.51879883
 1703;389.75317383;400.24621582;25.58892441;374.80163574
 1704;389.76031494;399.66180420;25.45514297;374.08447266
 1705;389.76629639;399.26116943;25.35021782;373.48937988
 1706;389.77343750;398.80966187;25.22955132;372.77526855
 1707;389.78060913;398.30499268;25.08790016;372.05810547
 1708;389.78775024;397.59970093;24.95149612;371.34094238
 1709;389.79492188;397.12600708;24.78623772;370.62683105
 1710;389.80209351;396.62213135;24.67868805;369.90966797
 1711;389.80926514;396.13439941;24.56851578;369.19250488
 1712;389.81524658;395.79064941;24.46621132;368.59436035
 1713;389.82241821;395.20233154;24.29308319;367.87719727
 1714;389.82962036;394.58572388;24.18815804;367.15698242
 1715;389.83676147;394.09399414;24.09634590;366.44287109
 1716;389.84393311;393.62481689;23.91797256;365.72875977
 1717;389.85107422;393.13040161;23.81566811;365.01159668
 1718;389.85824585;392.60345459;23.68188667;364.29443359
 1719;389.86425781;392.17749023;23.57958412;363.69628906
 1720;389.87139893;391.76919556;23.41694832;362.98217773
 1721;389.87854004;391.16867065;23.28841400;362.26501465
 1722;389.88571167;390.72146606;23.15987778;361.55090332
 1723;389.89288330;390.09698486;23.04183578;360.83068848
 1724;389.90002441;389.68319702;22.94215584;360.11657715
 1725;389.90719604;389.17211914;22.83198357;359.39941406
 1726;389.91317749;388.82089233;22.69033241;358.80432129
 1727;389.92034912;388.29840088;22.55392838;358.08410645
 1728;389.92749023;387.83306885;22.42014694;357.36999512
 1729;389.93469238;387.25369263;22.29423523;356.64978027
 1730;389.94186401;386.75573730;22.16832352;355.93261719
 1731;389.94900513;386.16537476;22.03454208;355.21850586
 1732;389.95617676;385.65939331;21.90863037;354.50134277
 1733;389.96334839;385.12463379;21.75648880;353.78417969
 1734;389.96932983;384.77957153;21.67779350;353.18908691
 1735;389.97650146;384.24966431;21.56762123;352.46887207
 1736;389.98364258;383.76876831;21.41023064;351.75476074
 1737;389.99081421;383.30349731;21.30268097;351.03759766
 1738;389.99795532;382.69546509;21.17414665;350.32348633
 1739;390.00512695;382.36102295;21.05872726;349.60632324
 1740;390.01229858;381.76321411;20.94855499;348.89221191
 1741;390.01824951;381.33520508;20.83313560;348.29406738
 1742;390.02542114;380.86047363;20.70722389;347.57690430
 1743;390.03262329;380.34252930;20.56557274;346.85668945
 1744;390.03979492;379.92190552;20.44753075;346.14257813
 1745;390.04696655;379.35293579;20.33735847;345.42541504
 1746;390.05410767;378.82553101;20.21931648;344.70825195
 1747;390.06124878;378.41073608;20.08291245;343.99414063
 1748;390.06719971;377.93798828;19.97798538;343.39904785
 1749;390.07437134;377.56265259;19.87568283;342.68188477
 1750;390.08154297;376.95236206;19.73927879;341.96777344
 1751;390.08868408;376.56607056;19.61336708;341.25061035
 1752;390.09588623;376.10607910;19.49794769;340.53344727
 1753;390.10302734;375.50201416;19.36154366;339.81628418
 1754;390.11016846;375.19238281;19.23825455;339.10217285
 1755;390.11734009;374.52438354;19.10447311;338.38806152
 1756;390.12329102;374.06262207;19.01266289;337.78991699
 1757;390.13046265;373.59097290;18.89462090;337.07275391
 1758;390.13766479;373.06735229;18.77395439;336.35559082
 1759;390.14483643;372.71539307;18.64542007;335.63537598
 1760;390.15200806;372.15979004;18.54049492;334.91821289
 1761;390.15917969;371.67660522;18.38835144;334.20410156
 1762;390.16632080;371.28503418;18.27030945;333.48693848
 1763;390.17230225;370.89773560;18.19948387;332.88879395
 1764;390.17947388;370.33697510;18.06045532;332.17163086
 1765;390.18664551;369.96371460;17.94241333;331.45751953
 1766;390.19381714;369.46130371;17.80600929;330.73730469
 1767;390.20095825;368.96151733;17.71157646;330.02319336
 1768;390.20812988;368.45367432;17.55680847;329.30603027
 1769;390.21527100;368.03146362;17.44663620;328.58886719
 1770;390.22122192;367.56906128;17.35744858;327.99377441
 1771;390.22842407;367.17807007;17.21579933;327.27966309
 1772;390.23556519;366.69387817;17.10037994;326.56250000
 1773;390.24273682;366.27203369;16.96659851;325.84838867
 1774;390.24990845;365.79757690;16.87478828;325.12817383
 1775;390.25708008;365.30725098;16.75412178;324.41101074
 1776;390.26425171;364.79449463;16.62558746;323.69384766
 1777;390.27020264;364.32534790;16.49442863;323.09875488
 1778;390.27737427;363.83636475;16.37638664;322.38159180
 1779;390.28454590;363.40237427;16.26359177;321.66442871
 1780;390.29168701;362.96231079;16.16915703;320.95336914
 1781;390.29882813;362.58627319;16.03013039;320.23620605
 1782;390.30599976;361.99880981;15.91995811;319.51904297
 1783;390.31314087;361.48916626;15.83601570;318.80493164
 1784;390.32031250;361.05593872;15.70748138;318.09082031
 1785;390.32629395;360.67379761;15.61304855;317.48962402
 1786;390.33343506;360.13775635;15.47926712;316.77551270
 1787;390.34063721;359.68545532;15.35073090;316.05834961
 1788;390.34780884;359.21289063;15.22219658;315.33813477
 1789;390.35494995;358.74462891;15.11727047;314.62402344
 1790;390.36212158;358.32699585;15.00447464;313.90686035
 1791;390.36929321;357.87561035;14.88643265;313.18969727
 1792;390.37524414;357.48175049;14.77101326;312.59460449
 1793;390.38241577;357.15252686;14.65559483;311.87744141
 1794;390.38958740;356.50466919;14.52181339;311.16027832
 1795;390.39675903;356.05303955;14.42475605;310.44311523
 1796;390.40390015;355.71774292;14.28048229;309.72900391
 1797;390.41110229;355.07565308;14.18342590;309.01184082
 1798;390.41824341;354.63085938;14.07587624;308.29467773
 1799;390.42422485;354.27105713;13.99193478;307.69653320
 1800;390.43136597;353.78436279;13.85553074;306.98242188
 1801;390.43853760;353.31063843;13.75847340;306.26525879
 1802;390.44567871;352.92730713;13.62993908;305.55114746
 1803;390.45281982;352.47741699;13.50927353;304.83398438
 1804;390.45999146;352.04727173;13.39123154;304.11987305
 1805;390.46719360;351.60269165;13.27318954;303.40270996
 1806;390.47433472;351.12121582;13.14990044;302.68554688
 1807;390.48031616;350.64517212;13.07382870;302.08740234
 1808;390.48748779;350.17602539;12.96627998;301.37023926
 1809;390.49465942;349.71936035;12.82200527;300.65307617
 1810;390.50183105;349.26651001;12.71183300;299.93896484
 1811;390.50900269;348.75204468;12.58067513;299.22180176
 1812;390.51614380;348.32800293;12.45738697;298.50463867
 1813;390.52334595;347.89794922;12.34459019;297.78747559
 1814;390.52932739;347.58386230;12.26327229;297.18933105
 1815;390.53652954;347.18807983;12.16621590;296.46606445
 1816;390.54370117;346.63949585;12.03505802;295.74890137
 1817;390.55084229;346.16445923;11.92226219;295.03479004
 1818;390.55801392;345.65298462;11.81208897;294.31762695
 1819;390.56518555;345.28152466;11.69404697;293.60046387
 1820;390.57235718;344.82376099;11.58649731;292.88330078
 1821;390.57836914;344.56030273;11.49206352;292.28210449
 1822;390.58554077;344.08843994;11.36090565;291.56494141
 1823;390.59271240;343.52853394;11.25597954;290.84777832
 1824;390.59985352;343.17929077;11.14318371;290.13366699
 1825;390.60699463;342.70886230;11.00677872;289.41955566
 1826;390.61416626;342.24487305;10.91234493;288.70239258
 1827;390.62133789;341.82073975;10.81791210;287.98522949
 1828;390.62728882;341.36819458;10.72085476;287.39013672
 1829;390.63446045;340.93200684;10.58969688;286.67297363
 1830;390.64163208;340.51919556;10.47427750;285.95886230
 1831;390.64877319;340.09588623;10.37459755;285.24169922
 1832;390.65594482;339.61264038;10.27491760;284.52453613
 1833;390.66311646;339.27404785;10.18310738;283.80737305
 1834;390.67028809;338.81573486;10.03883362;283.09020996
 1835;390.67623901;338.46112061;9.95226860;282.49511719
 1836;390.68344116;337.95578003;9.85521221;281.77795410
 1837;390.69061279;337.62854004;9.74766254;281.05773926
 1838;390.69778442;337.25628662;9.63748932;280.34057617
 1839;390.70495605;336.67599487;9.52731705;279.62646484
 1840;390.71209717;336.17541504;9.41189766;278.90930176
 1841;390.71923828;335.69042969;9.33320332;278.19519043
 1842;390.72525024;335.29696655;9.20466805;277.59704590
 1843;390.73239136;334.81631470;9.07875633;276.88293457
 1844;390.73956299;334.46585083;8.98432255;276.16271973
 1845;390.74673462;334.05300903;8.88464260;275.44555664
 1846;390.75390625;333.62753296;8.78234005;274.72839355
 1847;390.76104736;333.21612549;8.65905094;274.01428223
 1848;390.76821899;332.76162720;8.54363251;273.29711914
 1849;390.77536011;332.35848999;8.44132900;272.58300781
 1850;390.78134155;332.00991821;8.35738754;271.98486328
 1851;390.78851318;331.59262085;8.23934555;271.26770020
 1852;390.79571533;331.14553833;8.15015793;270.55358887
 1853;390.80288696;330.65734863;8.00850773;269.83032227
 1854;390.81002808;330.21960449;7.92194319;269.11621094
 1855;390.81716919;329.85882568;7.80390024;268.40209961
 1856;390.82431030;329.32192993;7.70159769;267.68798828
 1857;390.83026123;329.07107544;7.59142447;267.09289551
 1858;390.83743286;328.64617920;7.49699068;266.37573242
 1859;390.84460449;328.19177246;7.37894869;265.65856934
 1860;390.85177612;327.88229370;7.27926874;264.94140625
 1861;390.85894775;327.42074585;7.15335703;264.22424316
 1862;390.86611938;326.94421387;7.03531456;263.50708008
 1863;390.87329102;326.50759888;6.95399666;262.79296875
 1864;390.87924194;326.13842773;6.88841772;262.19482422
 1865;390.88638306;325.71929932;6.74676704;261.48071289
 1866;390.89355469;325.31500244;6.62610197;260.76354980
 1867;390.90072632;324.98077393;6.53166819;260.04943848
 1868;390.90789795;324.67266846;6.42936468;259.32922363
 1869;390.91506958;324.08361816;6.36640882;258.61206055
 1870;390.92221069;323.67422485;6.26410580;257.89794922
 1871;390.92938232;323.30142212;6.10671616;257.18383789
 1872;390.93533325;322.95004272;6.02539825;256.58569336
 1873;390.94247437;322.51803589;5.94932652;255.86853027
 1874;390.94961548;322.10351563;5.82079172;255.15747070
 1875;390.95678711;321.63085938;5.71586514;254.44030762
 1876;390.96395874;321.23483276;5.58995342;253.72314453
 1877;390.97109985;320.84378052;5.52699804;253.00903320
 1878;390.97827148;320.38305664;5.42469454;252.29187012
 1879;390.98425293;320.02984619;5.31452179;251.69677734
 1880;390.99139404;319.62661743;5.19910288;250.98266602
 1881;390.99853516;319.28747559;5.09942293;250.26550293
 1882;391.00573730;318.80197144;5.00761223;249.54833984
 1883;391.01287842;318.40625000;4.88170052;248.83422852
 1884;391.02005005;318.01440430;4.79251289;248.11401367
 1885;391.02722168;317.63351440;4.67184782;247.39685059
 1886;391.03436279;317.23501587;4.56429815;246.68273926
 1887;391.04034424;316.92590332;4.48560333;246.08459473
 1888;391.04748535;316.48226929;4.37018442;245.37048340
 1889;391.05462646;316.12277222;4.27837372;244.65637207
 1890;391.06179810;315.74279785;4.17344713;243.93920898
 1891;391.06896973;315.23593140;4.08163691;243.22509766
 1892;391.07614136;314.84432983;3.99507236;242.50488281
 1893;391.08331299;314.54495239;3.89276934;241.78771973
 1894;391.08926392;314.12313843;3.79833555;241.19262695
 1895;391.09643555;313.66616821;3.68553948;240.47546387
 1896;391.10360718;313.25842285;3.58585954;239.75830078
 1897;391.11077881;312.95843506;3.45207810;239.04113770
 1898;391.11791992;312.44418335;3.37338328;238.32702637
 1899;391.12512207;311.99462891;3.25271797;237.60986328
 1900;391.13229370;311.55499268;3.16877699;236.88964844
 1901;391.13827515;311.28897095;3.09795165;236.29455566
 1902;391.14544678;310.93118286;2.97466302;235.57739258
 1903;391.15261841;310.61453247;2.90908408;234.85717773
 1904;391.15979004;310.20492554;2.78054929;234.14001465
 1905;391.16696167;309.78375244;2.69660807;233.42590332
 1906;391.17413330;309.20376587;2.59430480;232.70874023
 1907;391.18127441;308.96438599;2.47101641;231.99157715
 1908;391.18725586;308.65051270;2.38969851;231.39343262
 1909;391.19442749;308.17694092;2.30575728;230.67626953
 1910;391.20156860;307.77975464;2.22181630;229.96215820
 1911;391.20874023;307.34970093;2.12738252;229.24499512
 1912;391.21591187;306.96496582;2.03819513;228.52783203
 1913;391.22305298;306.54751587;1.94376135;227.81372070
 1914;391.23025513;306.13754272;1.81784964;227.09655762
 1915;391.23623657;305.83709717;1.76800978;226.49841309
 1916;391.24337769;305.51559448;1.63422859;225.78125000
 1917;391.25051880;305.05169678;1.54766428;225.06713867
 1918;391.25769043;304.78192139;1.43486845;224.35302734
 1919;391.26483154;304.44564819;1.33781159;223.63586426
 1920;391.27200317;303.93035889;1.21976924;222.91870117
 1921;391.27914429;303.58666992;1.13582814;222.20458984
 1922;391.28631592;303.14364624;1.06762600;221.48742676
 1923;391.29226685;302.82641602;0.98630810;220.89233398
 1924;391.29940796;302.47448730;0.86301959;220.17517090
 1925;391.30661011;302.11044312;0.72661519;219.46105957
 1926;391.31375122;301.75531006;0.64529729;218.74389648
 1927;391.32092285;301.30126953;0.56660247;218.02673340
 1928;391.32809448;300.80773926;0.43282142;217.31262207
 1929;391.33523560;300.38623047;0.34101072;216.59545898
 1930;391.34121704;300.02703857;0.28067806;215.99731445
 1931;391.34841919;299.69857788;0.17575169;215.28015137
 1932;391.35556030;299.37799072;0.09443372;214.56298828
 1933;391.36270142;298.93371582;-0.01836216;213.84887695
 1934;391.36987305;298.58044434;-0.12853485;213.13476563
 1935;391.37704468;298.15216064;-0.22296861;212.41455078
 1936;391.38418579;297.71273804;-0.32527184;211.70043945
 1937;391.39132690;297.30648804;-0.40396664;210.98632813
 1938;391.39733887;297.02917480;-0.48003829;210.38818359
 1939;391.40447998;296.71099854;-0.55348670;209.66796875
 1940;391.41165161;296.26443481;-0.65841317;208.95385742
 1941;391.41882324;295.92956543;-0.76333952;208.23669434
 1942;391.42599487;295.59768677;-0.85777330;207.51953125
 1943;391.43313599;295.10064697;-0.95745337;206.80541992
 1944;391.44030762;294.76974487;-1.04664075;206.08825684
 1945;391.44628906;294.39904785;-1.11221981;205.49316406
 1946;391.45343018;294.17996216;-1.25911677;204.77600098
 1947;391.46063232;293.80313110;-1.35879683;204.05578613
 1948;391.46780396;293.46765137;-1.43486845;203.33862305
 1949;391.47497559;293.11343384;-1.51880956;202.62145996
 1950;391.48214722;292.69570923;-1.61848962;201.90429688
 1951;391.48928833;292.26187134;-1.68406868;201.19018555
 1952;391.49526978;291.97213745;-1.74702442;200.59204102
 1953;391.50244141;291.65411377;-1.87293613;199.87487793
 1954;391.50961304;291.25949097;-2.02770257;199.15771484
 1955;391.51678467;290.84713745;-2.06967306;198.44055176
 1956;391.52392578;290.62078857;-2.17722273;197.72338867
 1957;391.53109741;290.11270142;-2.24017859;197.00927734
 1958;391.53826904;289.72293091;-2.35297441;196.29516602
 1959;391.54421997;289.48544312;-2.42379975;195.69702148
 1960;391.55139160;289.12539673;-2.52872610;194.97985840
 1961;391.55856323;288.73660278;-2.64939141;194.26574707
 1962;391.56573486;288.35382080;-2.73070955;193.54553223
 1963;391.57290649;287.98309326;-2.79628849;192.82836914
 1964;391.58007813;287.52407837;-2.91170764;192.11120605
 1965;391.58721924;287.16998291;-3.00614119;191.39709473
 1966;391.59320068;286.79312134;-3.09795189;190.79895020
 1967;391.60037231;286.51065063;-3.16090775;190.08178711
 1968;391.60757446;286.20184326;-3.26058769;189.36157227
 1969;391.61471558;285.82489014;-3.37600684;188.64746094
 1970;391.62191772;285.44796753;-3.43371630;187.92724609
 1971;391.62905884;285.11688232;-3.53077316;187.21313477
 1972;391.63623047;284.70660400;-3.62258387;186.49597168
 1973;391.64218140;284.35574341;-3.74324918;185.89782715
 1974;391.64935303;283.94384766;-3.84030604;185.18371582
 1975;391.65652466;283.59500122;-3.90588522;184.46655273
 1976;391.66366577;283.14105225;-4.00031853;183.74938965
 1977;391.67083740;282.86444092;-4.07376719;183.03527832
 1978;391.67803955;282.41659546;-4.19180918;182.31506348
 1979;391.68518066;282.09292603;-4.24689579;181.60095215
 1980;391.69235229;281.74240112;-4.35444546;180.88378906
 1981;391.69830322;281.49838257;-4.44363260;180.28869629
 1982;391.70547485;281.20300293;-4.53282022;179.57153320
 1983;391.71264648;280.77316284;-4.62987709;178.85742188
 1984;391.71978760;280.33007813;-4.69807911;178.14025879
 1985;391.72692871;280.09475708;-4.75054216;177.42614746
 1986;391.73410034;279.74563599;-4.86596155;176.70898438
 1987;391.74124146;279.39038086;-4.97351074;175.99182129
 1988;391.74722290;279.09429932;-5.03646660;175.39672852
 1989;391.75439453;278.74063110;-5.12827730;174.67956543
 1990;391.76156616;278.33776855;-5.23320389;173.96240234
 1991;391.76870728;278.02499390;-5.30140591;173.24829102
 1992;391.77587891;277.65246582;-5.41420174;172.53417969
 1993;391.78302002;277.29763794;-5.50076580;171.81701660
 1994;391.79022217;276.95596313;-5.60831547;171.09680176
 1995;391.79620361;276.70120239;-5.70537233;170.50170898
 1996;391.80337524;276.27996826;-5.73685026;169.78149414
 1997;391.81054688;276.04895020;-5.84439993;169.06433105
 1998;391.81768799;275.50079346;-5.93883371;168.35021973
 1999;391.82482910;275.18881226;-6.00703573;167.63610840
 2000;391.83197021;274.81005859;-6.11458540;166.92504883
 2001;391.83914185;274.43069458;-6.19590330;166.20788574
 2002;391.84628296;274.09335327;-6.32443810;165.49072266
 2003;391.85226440;273.73873901;-6.37165499;164.89257813
 2004;391.85943604;273.41854858;-6.46608877;164.17541504
 2005;391.86657715;273.25271606;-6.55527639;163.46130371
 2006;391.87377930;272.79733276;-6.62610149;162.74108887
 2007;391.88095093;272.32922363;-6.70741940;162.02392578
 2008;391.88809204;272.05041504;-6.80185318;161.30981445
 2009;391.89526367;271.62640381;-6.90415668;160.59265137
 2010;391.90127563;271.48223877;-6.99334383;159.99450684
 2011;391.90841675;271.08489990;-7.06941557;159.27734375
